"meetup_id";"meetup_slug";"meetup_name";"meetup_link";"country_id";"meetup_members";"meetup_date_created";"meetup_lat";"meetup_lon";"meetup_tz";"meetup_active"
"22487806";"WP-Meetup-Paderborn";"WP Meetup Paderborn";"https://www.meetup.com/wp-meetup-paderborn";"de";"196";"2017-02-20";"51.72";"8.74";"Europe/Berlin";"1"
"22573636";"d5f33d95-28f7-4859-bbe0-164b66912868";"Carlisle WordPress Meetup";"https://www.meetup.com/d5f33d95-28f7-4859-bbe0-164b66912868";"us";"226";"2017-02-22";"40.2";"-77.31";"America/New_York";"0"
"22583618";"surabaya-wordpress-meetup";"Surabaya WordPress Meetup";"https://www.meetup.com/surabaya-wordpress-meetup";"id";"1713";"2017-02-22";"-7.24";"112.74";"Asia/Jakarta";"1"
"22688554";"Madison-WordPress-Meetup";"Madison WordPress Meetup";"https://www.meetup.com/madison-wordpress-meetup";"us";"619";"2017-02-28";"43.08";"-89.38";"America/Chicago";"1"
"22764071";"WPAlmeria";"WordPress Almería (WPAlmeria)";"https://www.meetup.com/wpalmeria";"es";"211";"2017-03-04";"36.83";"-2.43";"Europe/Madrid";"1"
"22826935";"WordPress-Chandigarh";"WordPress Chandigarh (Tri-City)";"https://www.meetup.com/wordpress-chandigarh";"in";"560";"2017-03-09";"30.75";"76.78";"Asia/Kolkata";"1"
"22871721";"wordpress-monterey";"WordPress Monterey";"https://www.meetup.com/wordpress-monterey";"us";"238";"2017-03-13";"36.59";"-121.85";"America/Los_Angeles";"1"
"22879855";"201b8924-c34e-4bc8-a937-c1f8339fe297";"Meetup WordPress Melun";"https://www.meetup.com/201b8924-c34e-4bc8-a937-c1f8339fe297";"fr";"254";"2017-03-14";"48.54";"2.65";"Europe/Paris";"0"
"22903582";"Cardiff-WordPress-Meetup";"Cardiff WordPress Meetup";"https://www.meetup.com/cardiff-wordpress-meetup";"gb";"391";"2017-03-16";"51.46";"-3.17";"Europe/London";"1"
"23006301";"wordpressourense";"WordPress Ourense";"https://www.meetup.com/wordpressourense";"es";"565";"2017-03-25";"42.33";"-7.87";"Europe/Madrid";"1"
"23047889";"WordPress-Iloilo";"WordPress Iloilo";"https://www.meetup.com/wordpress-iloilo";"ph";"523";"2017-03-28";"10.69";"122.55";"Asia/Manila";"1"
"23043151";"1a90acaf-0f21-46dd-bd0d-28d9af0c5a83";"Jackson WordPress Meetup";"https://www.meetup.com/1a90acaf-0f21-46dd-bd0d-28d9af0c5a83";"us";"305";"2017-03-28";"32.29";"-90.18";"America/Chicago";"0"
"23071471";"wordpress-meetup-bonn-wpbn";"WordPress Meetup Bonn #wpbn";"https://www.meetup.com/wordpress-meetup-bonn-wpbn";"de";"960";"2017-03-31";"50.73";"7.1";"Europe/Berlin";"1"
"23084742";"WordPress-Tunbridge-Wells-Meetup";"WordPress Tunbridge Wells Meetup - WPTW";"https://www.meetup.com/wordpress-tunbridge-wells-meetup";"gb";"472";"2017-04-01";"51.13";"0.26";"Europe/London";"1"
"23143366";"wordpresstarragona";"WordPress Tarragona";"https://www.meetup.com/wordpresstarragona";"es";"1017";"2017-04-04";"41.12";"1.24";"Europe/Madrid";"1"
"23161512";"wordpresslugo";"WordPress Lugo";"https://www.meetup.com/wordpresslugo";"es";"564";"2017-04-05";"43.02";"-7.56";"Europe/Madrid";"1"
"23177558";"St-Albans-WordPress-Meetup";"St Albans WordPress Meetup";"https://www.meetup.com/st-albans-wordpress-meetup";"gb";"269";"2017-04-06";"51.75";"-0.34";"Europe/London";"1"
"23175145";"dhaka-wordpress-meetup";"Dhaka WordPress Meetup";"https://www.meetup.com/dhaka-wordpress-meetup";"bd";"2889";"2017-04-06";"23.7";"90.39";"Asia/Dhaka";"1"
"23191340";"3f5b132c-cea5-4515-b7e0-d6cb124894c9";"Jerez WordPress Meetup";"https://www.meetup.com/3f5b132c-cea5-4515-b7e0-d6cb124894c9";"es";"273";"2017-04-07";"36.68";"-6.13";"Europe/Madrid";"0"
"23196546";"WordPress-Lleida";"WordPress Lleida";"https://www.meetup.com/wordpress-lleida";"es";"297";"2017-04-07";"41.62";"0.63";"Europe/Madrid";"1"
"23258203";"Sliema-WordPress-Meetup";"Sliema WordPress Meetup";"https://www.meetup.com/sliema-wordpress-meetup";"mt";"645";"2017-04-12";"35.92";"14.5";"Europe/Malta";"1"
"23331831";"Woodstock-WordPress-Meetup";"Woodstock WordPress Meetup";"https://www.meetup.com/woodstock-wordpress-meetup";"us";"698";"2017-04-18";"34.12";"-84.46";"America/New_York";"1"
"23331974";"Conyers-WordPress-Meetup";"Conyers WordPress Meetup";"https://www.meetup.com/conyers-wordpress-meetup";"us";"464";"2017-04-18";"33.71";"-84.01";"America/New_York";"1"
"23461902";"Christchurch-WordPress-Meetup";"Christchurch WordPress Meetup";"https://www.meetup.com/christchurch-wordpress-meetup";"nz";"240";"2017-04-27";"-43.53";"172.64";"Pacific/Auckland";"1"
"23467842";"irun-wordpress-meetup";"Irun WordPress Meetup";"https://www.meetup.com/irun-wordpress-meetup";"es";"555";"2017-04-28";"43.35";"-1.8";"Europe/Madrid";"1"
"23718959";"Taipei-WordPress";"Taipei WordPress Meetup";"https://www.meetup.com/taipei-wordpress";"tw";"2530";"2017-05-10";"25.02";"121.45";"Asia/Taipei";"1"
"23701689";"Ieper-WordPress-Meetup";"Ieper WordPress Meetup";"https://www.meetup.com/ieper-wordpress-meetup";"be";"91";"2017-05-10";"50.85";"2.88";"Europe/Brussels";"1"
"23718819";"yogyakarta-wordpress-meetup";"Yogyakarta WordPress Meetup";"https://www.meetup.com/yogyakarta-wordpress-meetup";"id";"2332";"2017-05-11";"-7.78";"110.37";"Asia/Jakarta";"1"
"23731534";"WPGramenet";"WordPress Gramenet";"https://www.meetup.com/wpgramenet";"es";"347";"2017-05-12";"41.47";"2.22";"Europe/Madrid";"1"
"23761527";"Mostoles-WordPress-Meetup";"Móstoles WordPress Meetup";"https://www.meetup.com/mostoles-wordpress-meetup";"es";"282";"2017-05-14";"40.32";"-3.88";"Europe/Madrid";"1"
"23848526";"Coeur-dAlene-WordPress-Meetup";"Coeur d'Alene & Spokane WordPress Meetup";"https://www.meetup.com/coeur-dalene-wordpress-meetup";"us";"512";"2017-05-18";"47.69";"-116.78";"America/Los_Angeles";"1"
"23871526";"wpcampinas";"WordPress Campinas";"https://www.meetup.com/wpcampinas";"br";"573";"2017-05-19";"-22.91";"-47.08";"America/Sao_Paulo";"1"
"23961585";"Amurrio-WordPress-Meetup";"Amurrio WordPress Meetup";"https://www.meetup.com/amurrio-wordpress-meetup";"es";"270";"2017-05-23";"43.07";"-3";"Europe/Madrid";"1"
"24061088";"3649a05c-730d-4d9e-ba61-6e93e3fefcf8";"WordBench";"https://www.meetup.com/3649a05c-730d-4d9e-ba61-6e93e3fefcf8";"jp";"385";"2017-05-27";"33.59";"130.41";"Asia/Tokyo";"0"
"24101774";"wppuebla";"WordPress Puebla";"https://www.meetup.com/wppuebla";"mx";"850";"2017-05-28";"19.05";"-98.22";"America/Mexico_City";"1"
"24113217";"wordpress-meetup-eindhoven";"WordPress Meetup Eindhoven";"https://www.meetup.com/wordpress-meetup-eindhoven";"nl";"597";"2017-05-29";"51.44";"5.47";"Europe/Brussels";"1"
"24175410";"Beirut-WordPress-Meetup";"Beirut WordPress Meetup";"https://www.meetup.com/beirut-wordpress-meetup";"lb";"1379";"2017-05-31";"33.88";"35.5";"Asia/Beirut";"1"
"24348494";"Constanta-WordPress-Meetup";"Constanta WordPress Meetup";"https://www.meetup.com/constanta-wordpress-meetup";"ro";"287";"2017-06-08";"44.18";"28.63";"Europe/Bucharest";"1"
"24464091";"Wordpress-Meetup-Monterrey-Oficial";"Wordpress Meetup Monterrey";"https://www.meetup.com/wordpress-meetup-monterrey-oficial";"mx";"1564";"2017-06-14";"25.67";"-100.32";"America/Monterrey";"1"
"24479034";"kozhikode-wordpress-meetup";"Kozhikode WordPress Meetup";"https://www.meetup.com/kozhikode-wordpress-meetup";"in";"1295";"2017-06-15";"11.26";"75.78";"Asia/Kolkata";"1"
"24477277";"wordpress-meetup-koblenz";"WordPress Meetup Koblenz";"https://www.meetup.com/wordpress-meetup-koblenz";"de";"416";"2017-06-15";"50.35";"7.6";"Europe/Berlin";"1"
"24475058";"seinajoki-wordpress-meetup";"Seinäjoki WordPress Meetup";"https://www.meetup.com/seinajoki-wordpress-meetup";"fi";"169";"2017-06-15";"62.79";"22.84";"Europe/Helsinki";"1"
"24489191";"New-Port-Richey-WordPress";"New Port Richey WordPress";"https://www.meetup.com/new-port-richey-wordpress";"us";"249";"2017-06-16";"28.24";"-82.73";"America/New_York";"1"
"24797204";"wptampabay";"WordPress Tampa Bay";"https://www.meetup.com/wptampabay";"us";"1046";"2017-07-02";"27.97";"-82.51";"America/New_York";"1"
"24850037";"peterborough-wordpress";"Peterborough WordPress Meetup";"https://www.meetup.com/peterborough-wordpress";"ca";"216";"2017-07-05";"44.33";"-78.33";"America/Toronto";"1"
"24859047";"girona-wordpress-meetup";"Girona WordPress Meetup";"https://www.meetup.com/girona-wordpress-meetup";"es";"567";"2017-07-06";"41.98";"2.81";"Europe/Madrid";"1"
"24851620";"bd4267cc-5f09-414e-9d24-8fe148db4ea6";"Puyallup WordPress Meetup";"https://www.meetup.com/bd4267cc-5f09-414e-9d24-8fe148db4ea6";"us";"79";"2017-07-06";"47.19";"-122.31";"America/Los_Angeles";"0"
"24858929";"Palermo-WordPress-Meetup";"Palermo WordPress Meetup";"https://www.meetup.com/palermo-wordpress-meetup";"it";"287";"2017-07-06";"38.12";"13.36";"Europe/Rome";"1"
"24878776";"cdc0bd8c-e041-4276-a3b1-e4165e18634c";"Johnson City WordPress Meetup";"https://www.meetup.com/cdc0bd8c-e041-4276-a3b1-e4165e18634c";"us";"156";"2017-07-07";"36.33";"-82.36";"America/New_York";"0"
"24878582";"Bend-WordPress-Meetup";"Bend WordPress Meetup";"https://www.meetup.com/bend-wordpress-meetup";"us";"435";"2017-07-08";"44.1";"-121.29";"America/Los_Angeles";"1"
"24940397";"Baguio-WordPress-Meetup";"Baguio WordPress Meetup";"https://www.meetup.com/baguio-wordpress-meetup";"ph";"558";"2017-07-11";"16.43";"120.57";"Asia/Manila";"1"
"24980751";"WordPress-Pamplona";"WordPress Pamplona";"https://www.meetup.com/wordpress-pamplona";"es";"259";"2017-07-14";"42.82";"-1.65";"Europe/Madrid";"1"
"25034632";"WordPress-Tours";"WP Tours";"https://www.meetup.com/wordpress-tours";"fr";"355";"2017-07-18";"47.38";"0.69";"Europe/Paris";"1"
"25051748";"Denton-WordPress-Meetup";"Denton WordPress Meetup";"https://www.meetup.com/denton-wordpress-meetup";"us";"715";"2017-07-19";"33.22";"-97.14";"America/Chicago";"1"
"25065710";"85db6ff8-65ad-478c-a934-8f9a5fbad5cd";"Bentonville WordPress Meetup";"https://www.meetup.com/85db6ff8-65ad-478c-a934-8f9a5fbad5cd";"us";"94";"2017-07-20";"36.38";"-94.21";"America/Chicago";"0"
"25144278";"Chattogram-WordPress-Meetup";"Chattogram WordPress Meetup";"https://www.meetup.com/chattogram-wordpress-meetup";"bd";"1452";"2017-07-25";"22.33";"91.81";"Asia/Dhaka";"1"
"25144103";"Abuja-WordPress-Meetup";"Abuja WordPress Meetup";"https://www.meetup.com/abuja-wordpress-meetup";"ng";"800";"2017-07-26";"9.18";"7.17";"Africa/Lagos";"1"
"25187190";"Trivandrum-WordPress-Meetup";"Trivandrum WordPress Meetup";"https://www.meetup.com/trivandrum-wordpress-meetup";"in";"609";"2017-07-28";"8.51";"76.95";"Asia/Kolkata";"1"
"25214220";"wordpresspetaluma";"WordPress Petaluma";"https://www.meetup.com/wordpresspetaluma";"us";"755";"2017-07-30";"38.24";"-122.66";"America/Los_Angeles";"1"
"25234098";"Kingston-WordPress-Group";"Kingston WordPress Group";"https://www.meetup.com/kingston-wordpress-group";"ca";"336";"2017-07-30";"44.26";"-76.49";"America/Toronto";"1"
"25248913";"WordPress-Mannheim";"WordPress Meetup Mannheim";"https://www.meetup.com/wordpress-mannheim";"de";"1019";"2017-07-31";"49.5";"8.47";"Europe/Berlin";"1"
"25269698";"Isle-of-Man-WordPress-Meetup";"Isle of Man WordPress Meetup";"https://www.meetup.com/isle-of-man-wordpress-meetup";"im";"141";"2017-08-01";"54.24";"-4.55";"Europe/London";"1"
"25269599";"sion-wordpress-meetup";"Sion WordPress Meetup";"https://www.meetup.com/sion-wordpress-meetup";"ch";"144";"2017-08-01";"46.25";"7.35";"Europe/Zurich";"1"
"25308086";"WordPress-Saint-Lucia-Meetup";"WordPress Saint Lucia Meetup";"https://www.meetup.com/wordpress-saint-lucia-meetup";"lc";"218";"2017-08-02";"14.03";"-60.98";"America/Puerto_Rico";"1"
"25308933";"Tahiti-WordPress-Meetup";"Tahiti WordPress Meetup";"https://www.meetup.com/tahiti-wordpress-meetup";"pf";"169";"2017-08-03";"-17.52";"-149.56";"Pacific/Tahiti";"1"
"25322995";"Cheltenham-WordPress-Meetup";"Cheltenham WordPress Meetup";"https://www.meetup.com/cheltenham-wordpress-meetup";"gb";"446";"2017-08-03";"51.9";"-2.09";"Europe/London";"1"
"25395332";"Rutland-WordPress-Meetup";"Rutland WordPress Meetup";"https://www.meetup.com/rutland-wordpress-meetup";"us";"177";"2017-08-07";"43.61";"-72.97";"America/New_York";"1"
"25395570";"d6693fe9-ab35-472d-b9c2-676632fb2659";"Kerrville WordPress Meetup";"https://www.meetup.com/d6693fe9-ab35-472d-b9c2-676632fb2659";"us";"93";"2017-08-07";"30.04";"-99.15";"America/Chicago";"0"
"25424652";"WordPress-Aljarafe-Meetup";"WordPress Aljarafe Meetup";"https://www.meetup.com/wordpress-aljarafe-meetup";"es";"413";"2017-08-09";"37.34";"-6.07";"Europe/Madrid";"1"
"25458634";"wordpress-meetup-vicenza";"WordPress Meetup Vicenza";"https://www.meetup.com/wordpress-meetup-vicenza";"it";"651";"2017-08-12";"45.55";"11.54";"Europe/Rome";"1"
"25485055";"b76e98c2-1e65-4330-a312-46bcf92e5066";"Cairns WordPress Meetup";"https://www.meetup.com/b76e98c2-1e65-4330-a312-46bcf92e5066";"au";"183";"2017-08-14";"-16.92";"145.75";"Australia/Brisbane";"0"
"25479052";"Gulfport-WordPress";"Gulfport WordPress";"https://www.meetup.com/gulfport-wordpress";"us";"189";"2017-08-14";"30.39";"-89.09";"America/Chicago";"1"
"25495741";"4d01c469-8c11-4198-92e9-f223f626829c";"Wesley Chapel WordPress Meetup";"https://www.meetup.com/4d01c469-8c11-4198-92e9-f223f626829c";"us";"140";"2017-08-15";"28.21";"-82.3";"America/New_York";"0"
"25527177";"Gdynia-WordPress-Meetup";"Gdynia WordPress Meetup";"https://www.meetup.com/gdynia-wordpress-meetup";"pl";"360";"2017-08-18";"54.52";"18.53";"Europe/Warsaw";"1"
"25572741";"WordPress-St-Gallen";"WordPress St.Gallen";"https://www.meetup.com/wordpress-st-gallen";"ch";"279";"2017-08-21";"47.44";"9.36";"Europe/Zurich";"1"
"25568123";"tehran-wordpress-meetup";"Tehran WordPress Meetup";"https://www.meetup.com/tehran-wordpress-meetup";"ir";"2541";"2017-08-21";"35.67";"51.43";"Asia/Tehran";"1"
"25586955";"naswp-cz";"NášWP WordPress komunita";"https://www.meetup.com/naswp-cz";"cz";"426";"2017-08-22";"50.08";"14.43";"Europe/Prague";"1"
"25614130";"wp-portharcourt";"WordPress PortHarcourt Meetup";"https://www.meetup.com/wp-portharcourt";"ng";"891";"2017-08-24";"4.78";"7";"Africa/Lagos";"1"
"25633117";"9bdb4e07-f8f2-4e0a-81ff-cb91bd0d2187";"Bhaktapur WordPress Meetup";"https://www.meetup.com/9bdb4e07-f8f2-4e0a-81ff-cb91bd0d2187";"np";"323";"2017-08-25";"27.67";"85.43";"Asia/Kathmandu";"0"
"25632754";"Pokhara-WordPress-Meetup";"Pokhara WordPress Meetup";"https://www.meetup.com/pokhara-wordpress-meetup";"np";"547";"2017-08-25";"28.22";"83.99";"Asia/Kathmandu";"1"
"25676257";"Calabar-WordPress-Meetup";"Calabar WordPress Meetup";"https://www.meetup.com/calabar-wordpress-meetup";"ng";"312";"2017-08-28";"4.96";"8.31";"Africa/Lagos";"1"
"25789239";"18ceca6d-c1c3-4eba-a3f9-42e32c66dce2";"Topeka WordPress Meetup";"https://www.meetup.com/18ceca6d-c1c3-4eba-a3f9-42e32c66dce2";"us";"187";"2017-09-05";"39.06";"-95.68";"America/Chicago";"0"
"25827084";"Blumenau-WordPress-Meetup";"Blumenau WordPress Meetup";"https://www.meetup.com/blumenau-wordpress-meetup";"br";"458";"2017-09-07";"-26.92";"-49.09";"America/Sao_Paulo";"1"
"25827186";"Spartanburg-WordPress-Meetup";"Spartanburg South Carolina WordPress Meetup";"https://www.meetup.com/spartanburg-wordpress-meetup";"us";"190";"2017-09-07";"34.96";"-81.86";"America/New_York";"1"
"25827486";"Athens-WordPress";"Athens WordPress";"https://www.meetup.com/athens-wordpress";"us";"323";"2017-09-07";"39.31";"-82.1";"America/New_York";"1"
"25839530";"7c7f5a14-9b1b-453a-8d19-4c1d8fdfb50c";"Dehradun WordPress Meetup";"https://www.meetup.com/7c7f5a14-9b1b-453a-8d19-4c1d8fdfb50c";"in";"616";"2017-09-08";"30.34";"78.05";"Asia/Kolkata";"0"
"25933219";"wordpresscoruna";"WordPress Coruña";"https://www.meetup.com/wordpresscoruna";"es";"996";"2017-09-15";"43.33";"-8.42";"Europe/Madrid";"1"
"25984043";"Cali-WordPress-Meetup";"Cali WordPress Meetup";"https://www.meetup.com/cali-wordpress-meetup";"co";"822";"2017-09-19";"3.42";"-76.51";"America/Bogota";"1"
"26041606";"capecodwp";"WordPress Cape Cod (Hyannis)";"https://www.meetup.com/capecodwp";"us";"455";"2017-09-24";"41.65";"-70.3";"America/New_York";"1"
"26068154";"Arezzo-WordPress-Meetup";"Arezzo WordPress Meetup";"https://www.meetup.com/arezzo-wordpress-meetup";"it";"256";"2017-09-27";"43.47";"11.86";"Europe/Rome";"1"
"26081256";"Cochabamba-WordPress-Meetup";"Cochabamba WordPress Meetup";"https://www.meetup.com/cochabamba-wordpress-meetup";"bo";"690";"2017-09-28";"-17.38";"-66.17";"America/La_Paz";"1"
"26126016";"7782cfb9-7d6e-40b6-9f08-5b168d40d293";"WordPress Podgorica";"https://www.meetup.com/7782cfb9-7d6e-40b6-9f08-5b168d40d293";"me";"221";"2017-10-02";"42.47";"19.28";"Europe/Belgrade";"0"
"26150574";"Ijebu-WordPress-Meetup";"Ijebu WordPress Meetup";"https://www.meetup.com/ijebu-wordpress-meetup";"ng";"373";"2017-10-04";"6.81";"3.92";"Africa/Lagos";"1"
"26206122";"Peshawar-WordPress-Meetup";"Peshawar WordPress Meetup";"https://www.meetup.com/peshawar-wordpress-meetup";"pk";"876";"2017-10-09";"34.01";"71.54";"Asia/Karachi";"1"
"26227593";"Bauchi-WordPress-Meetup";"Bauchi WordPress Meetup";"https://www.meetup.com/bauchi-wordpress-meetup";"ng";"191";"2017-10-11";"10.31";"9.84";"Africa/Lagos";"1"
"26227609";"Monrovia-WordPress-Meetup";"Monrovia WordPress Meetup";"https://www.meetup.com/monrovia-wordpress-meetup";"lr";"429";"2017-10-11";"6.31";"-10.8";"Africa/Monrovia";"1"
"26375261";"2c7d93f1-7e43-4e04-8f14-72d323ec5561";"Annapolis WordPress Meetup";"https://www.meetup.com/2c7d93f1-7e43-4e04-8f14-72d323ec5561";"us";"243";"2017-10-24";"39";"-76.51";"America/New_York";"0"
"26393181";"Lausanne-WordPress-Meetup";"Lausanne WordPress Meetup";"https://www.meetup.com/lausanne-wordpress-meetup";"ch";"444";"2017-10-26";"46.52";"6.62";"Europe/Zurich";"1"
"26393262";"f2588be8-b408-41e2-b6be-a8a908fae509";"Monthey WordPress Meetup";"https://www.meetup.com/f2588be8-b408-41e2-b6be-a8a908fae509";"ch";"29";"2017-10-26";"46.27";"6.93";"Europe/Zurich";"0"
"26472500";"wordpress-sjc";"WordPress SJC";"https://www.meetup.com/wordpress-sjc";"br";"450";"2017-11-02";"-23.2";"-45.88";"America/Sao_Paulo";"1"
"26474612";"cdabf1e1-b069-41e2-ab98-5b5e1cb720f8";"Linton WordPress Meetup";"https://www.meetup.com/cdabf1e1-b069-41e2-ab98-5b5e1cb720f8";"us";"30";"2017-11-02";"39.07";"-87.17";"America/New_York";"0"
"26523739";"a42a9a90-b8c2-43d6-8746-c99b483766a4";"Wroclaw WordPress Meetup";"https://www.meetup.com/a42a9a90-b8c2-43d6-8746-c99b483766a4";"pl";"271";"2017-11-07";"51.11";"17.03";"Europe/Warsaw";"0"
"26596062";"leon-wordpress-meetup";"WordPress León meetup";"https://www.meetup.com/leon-wordpress-meetup";"es";"285";"2017-11-14";"42.59";"-5.57";"Europe/Madrid";"1"
"26605332";"Ilorin-WordPress-Meetup";"Ilorin WordPress Meetup";"https://www.meetup.com/ilorin-wordpress-meetup";"ng";"425";"2017-11-15";"8.5";"4.53";"Africa/Lagos";"1"
"26606361";"Whitstable-WordPress-Meetup";"Whitstable WordPress Meetup";"https://www.meetup.com/whitstable-wordpress-meetup";"gb";"75";"2017-11-15";"51.36";"1.02";"Europe/London";"1"
"26615588";"Saltillo-WordPress-Meetup";"Saltillo WordPress Meetup";"https://www.meetup.com/saltillo-wordpress-meetup";"mx";"131";"2017-11-16";"25.42";"-101";"America/Monterrey";"1"
"26616661";"wpsanca";"WordPress São Carlos";"https://www.meetup.com/wpsanca";"br";"186";"2017-11-16";"-22.02";"-47.89";"America/Sao_Paulo";"1"
"26624875";"WordPress-Meetup-Rostock";"WordPress Meetup Rostock";"https://www.meetup.com/wordpress-meetup-rostock";"de";"170";"2017-11-17";"54.09";"12.1";"Europe/Berlin";"1"
"26624622";"d2b1458a-3767-433b-b245-0d07cdeb54b0";"WordPress Meetup Fulda";"https://www.meetup.com/d2b1458a-3767-433b-b245-0d07cdeb54b0";"de";"50";"2017-11-17";"50.55";"9.69";"Europe/Berlin";"0"
"26635894";"Udine-WordPress-Meetup";"Udine WordPress Meetup";"https://www.meetup.com/udine-wordpress-meetup";"it";"317";"2017-11-18";"46.07";"13.23";"Europe/Rome";"1"
"26653730";"ajmer-wordpress-meetup";"Ajmer WordPress Meetup";"https://www.meetup.com/ajmer-wordpress-meetup";"in";"346";"2017-11-20";"26.45";"74.64";"Asia/Kolkata";"1"
"26653600";"WordPress-Meetup-Vrsac";"WordPress Meetup Vršac #WPVŠ";"https://www.meetup.com/wordpress-meetup-vrsac";"rs";"244";"2017-11-20";"45.13";"21.3";"Europe/Belgrade";"1"
"26653518";"kosice-wordpress-community";"Košice WordPress Community";"https://www.meetup.com/kosice-wordpress-community";"sk";"208";"2017-11-20";"48.73";"21.26";"Europe/Prague";"1"
"26662626";"dd7aaeb6-eea7-473b-8a9e-ae2a8c4832e4";"WordPress Molins de Rei";"https://www.meetup.com/dd7aaeb6-eea7-473b-8a9e-ae2a8c4832e4";"es";"89";"2017-11-21";"41.42";"2.01";"Europe/Madrid";"0"
"26667779";"WordPress-Meetup-Neustadt";"WordPress Meetup Neustadt";"https://www.meetup.com/wordpress-meetup-neustadt";"de";"376";"2017-11-21";"49.36";"8.13";"Europe/Berlin";"1"
"26670334";"4b3e7e44-2307-4cae-9f29-fc78b8c26084";"Port Elizabeth WordPress Meetup";"https://www.meetup.com/4b3e7e44-2307-4cae-9f29-fc78b8c26084";"za";"190";"2017-11-22";"-33.96";"25.59";"Africa/Johannesburg";"0"
"26698904";"0bffc2e1-dc2a-4e39-a0e1-d1e2e8f9ba13";"Puri WordPress Meetup";"https://www.meetup.com/0bffc2e1-dc2a-4e39-a0e1-d1e2e8f9ba13";"in";"299";"2017-11-25";"19.81";"85.83";"Asia/Kolkata";"0"
"26694420";"Leiden-WordPress-Meetup";"Leiden WordPress Meetup";"https://www.meetup.com/leiden-wordpress-meetup";"nl";"387";"2017-11-25";"52.17";"4.49";"Europe/Brussels";"1"
"26706082";"WordPress-Meetup-Arnhem";"WordPress Meetup Arnhem";"https://www.meetup.com/wordpress-meetup-arnhem";"nl";"188";"2017-11-26";"51.99";"5.91";"Europe/Brussels";"1"
"26715337";"40b76894-2f87-4e79-ae51-10d98283a2fc";"Oviedo WordPress Meetup";"https://www.meetup.com/40b76894-2f87-4e79-ae51-10d98283a2fc";"es";"418";"2017-11-27";"43.35";"-5.83";"Europe/Madrid";"0"
"26720250";"wordpress-chiang-mai";"WordPress Chiang Mai";"https://www.meetup.com/wordpress-chiang-mai";"th";"735";"2017-11-27";"18.8";"98.98";"Asia/Bangkok";"1"
"26713750";"8c3cbf65-3845-419e-a6a3-075193761f3a";"Camrose WordPress Meetup";"https://www.meetup.com/8c3cbf65-3845-419e-a6a3-075193761f3a";"ca";"49";"2017-11-27";"53.02";"-112.83";"America/Edmonton";"0"
"26720104";"Cupertino-WordPress-Meetup";"Cupertino WordPress Meetup";"https://www.meetup.com/cupertino-wordpress-meetup";"us";"125";"2017-11-28";"37.31";"-122.04";"America/Los_Angeles";"1"
"26724451";"Douala-WordPress-Meetup";"Douala WordPress Meetup";"https://www.meetup.com/douala-wordpress-meetup";"cm";"652";"2017-11-28";"4.06";"9.71";"Africa/Lagos";"1"
"26807715";"wordpress-aalb";"WordPress Aalborg";"https://www.meetup.com/wordpress-aalb";"dk";"271";"2017-12-07";"57.03";"9.93";"Europe/Berlin";"1"
"26832996";"Kigali-WordPress-Meetup";"Kigali WordPress Meetup";"https://www.meetup.com/kigali-wordpress-meetup";"rw";"687";"2017-12-10";"-1.94";"30.06";"Africa/Maputo";"1"
"26849150";"Comunidade-WordPress-Juiz-de-Fora";"Comunidade WordPress Juiz de Fora";"https://www.meetup.com/comunidade-wordpress-juiz-de-fora";"br";"245";"2017-12-11";"-21.75";"-43.36";"America/Sao_Paulo";"1"
"26903462";"greenfield-wordpress-meetup";"Greenfield WordPress Meetup";"https://www.meetup.com/greenfield-wordpress-meetup";"us";"308";"2017-12-18";"42.6";"-72.6";"America/New_York";"1"
"26910259";"f1588480-46cd-4b22-9d06-e31d793062b3";"WP Compostela";"https://www.meetup.com/f1588480-46cd-4b22-9d06-e31d793062b3";"es";"413";"2017-12-19";"42.88";"-8.54";"Europe/Madrid";"0"
"26923745";"wordpressscv";"WordPress Santa Clarita Valley";"https://www.meetup.com/wordpressscv";"us";"461";"2017-12-21";"34.49";"-118.43";"America/Los_Angeles";"1"
"26936580";"WordPress-Meetup-de-Leon";"WordPress Meetup de León";"https://www.meetup.com/wordpress-meetup-de-leon";"ni";"375";"2017-12-22";"12.43";"-86.89";"America/Managua";"1"
"27068501";"Portsmouth-WordPress-Meetup";"Portsmouth WordPress Meetup";"https://www.meetup.com/portsmouth-wordpress-meetup";"gb";"606";"2018-01-06";"50.81";"-1.09";"Europe/London";"1"
"27096038";"georgetown-tx-wordpress";"Georgetown Texas WordPress Meetup";"https://www.meetup.com/georgetown-tx-wordpress";"us";"332";"2018-01-09";"30.64";"-97.66";"America/Chicago";"1"
"27106702";"Aspen-WordPress-Meetup";"Aspen WordPress Meetup";"https://www.meetup.com/aspen-wordpress-meetup";"us";"159";"2018-01-10";"39.19";"-106.83";"America/Denver";"1"
"27125838";"Gainesville-WordPress-Meetup";"Gainesville WordPress Meetup";"https://www.meetup.com/gainesville-wordpress-meetup";"us";"711";"2018-01-11";"34.29";"-83.82";"America/New_York";"1"
"27132484";"Plovdiv-WordPress-Meetup";"Plovdiv WordPress Meetup";"https://www.meetup.com/plovdiv-wordpress-meetup";"bg";"419";"2018-01-12";"42.15";"24.75";"Europe/Sofia";"1"
